,SURVEYID,DBN,SCHOOL,DISTRICT,BOROUGH,DATE_OF_TEST,TOTAL_TESTED,TOTAL_STUDENT,TOTAL_EMPLOYEE,PERC_OF_TEST_AVAILABLE,PERC_OF_POSITIVE_LAST_SURRVEY,POSTITVE_IN_LAST_SURVERY,POSITIVE_STUDENT_IN_LAST_SURVEY,POSITIVE_EMPLOYEE_IN_LAST_SURVEY,VOLUME,OVER_THRESHOLD,LAB,TEST_TYPE,DATE_OF_LATEST_REPORTING,AVG_TIME,MAX_TURNAROUND,high,middle,elem,elem2,date,,elem = not middle or high
4129,4158,29Q195,P.S. 195 WILLIAM HABERLE,29,Queens,2020-10-15T00:00:00,31,1,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4130,4159,06M368,HAMILTON HEIGHTS SCHOOL,6,Manhattan,2020-10-15T00:00:00,31,9,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/15/20,,
4131,4160,02M280,MANHATTAN EARLY COLLEGE SCHOOL FOR ADVERTISING,2,Manhattan,2020-10-15T00:00:00,31,11,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4132,4161,10X206,I.S. 206 ANN MERSEREAU,10,Bronx,2020-10-15T00:00:00,29,1,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4133,4162,17K398,P.S. 398 WALTER WEAVER,17,Brooklyn,2020-10-15T00:00:00,28,11,17,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4134,4163,10X382,"ELEMENTARY SCHOOL FOR MATH, SCIENCE, AND TECHNOLOGY",10,Bronx,2020-10-15T00:00:00,27,5,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4135,4164,23K514,FREDERICK DOUGLASS ACADEMY VII HIGH SCHOOL,23,Brooklyn,2020-10-15T00:00:00,25,4,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4136,4165,02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,2,Manhattan,2020-10-15T00:00:00,25,25,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4137,4166,19K557,BROOKLYN GARDENS ELEMENTARY SCHOOL,19,Brooklyn,2020-10-15T00:00:00,24,4,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4138,4167,20K936,MS 936 ARTS OFF 3RD,20,Brooklyn,2020-10-15T00:00:00,23,7,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4139,4168,28Q008,J.H.S. 008 RICHARD S. GROSSLEY,28,Queens,2020-10-15T00:00:00,23,4,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4140,4169,28Q287,THE EMERSON SCHOOL,28,Queens,2020-10-15T00:00:00,23,1,22,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4141,4170,02M544,INDEPENDENCE HIGH SCHOOL,2,Manhattan,2020-10-15T00:00:00,23,0,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4142,4171,05M125,P.S. 125 RALPH BUNCHE,5,Manhattan,2020-10-15T00:00:00,22,8,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4143,4172,13K351,THE URBAN ASSEMBLY UNISON SCHOOL,13,Brooklyn,2020-10-15T00:00:00,21,9,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4144,4173,23K697,TEACHERS PREPARATORY HIGH SCHOOL,23,Brooklyn,2020-10-15T00:00:00,21,1,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4145,4174,19K190,P.S. 190 SHEFFIELD,19,Brooklyn,2020-10-15T00:00:00,18,9,9,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4146,4175,17K352,EBBETS FIELD MIDDLE SCHOOL,17,Brooklyn,2020-10-15T00:00:00,16,2,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4147,4176,06M513,CASTLE BRIDGE SCHOOL,6,Manhattan,2020-10-15T00:00:00,15,0,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/15/20,,
4148,4177,19K907,LEGACY SCHOOL OF THE ARTS,19,Brooklyn,2020-10-15T00:00:00,13,5,8,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4149,4178,02M520,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,2,Manhattan,2020-10-15T00:00:00,13,3,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4150,4179,19K663,SCHOOL OF THE FUTURE BROOKLYN,19,Brooklyn,2020-10-15T00:00:00,12,0,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4151,4180,20K939,SUNSET SCHOOL OF CULTURAL LEARNING,20,Brooklyn,2020-10-15T00:00:00,12,0,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/15/20,,
4152,4181,24Q311,CORONA ARTS & SCIENCES ACADEMY,24,Queens,2020-10-15T00:00:00,12,8,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4153,4182,10X091,P.S. 091 BRONX,10,Bronx,2020-10-15T00:00:00,12,0,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4154,4183,01M650,CASCADES HIGH SCHOOL,1,Manhattan,2020-10-15T00:00:00,12,0,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/15/20,,
4155,4184,28Q284,YORK EARLY COLLEGE ACADEMY,28,Queens,2020-10-15T00:00:00,10,0,10,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/15/20,,
4156,4185,19K328,P.S. 328 PHYLLIS WHEATLEY,19,Brooklyn,2020-10-15T00:00:00,9,9,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4157,4186,09X088,P.S. X088 - S. SILVERSTEIN LITTLE SPARROW SCHOOL,9,Bronx,2020-10-15T00:00:00,9,5,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4158,4187,01M458,FORSYTH SATELLITE ACADEMY,1,Manhattan,2020-10-15T00:00:00,8,0,8,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/15/20,,
4159,4188,02M135,THE URBAN ASSEMBLY SCHOOL FOR EMERGENCY MANAGEMENT,2,Manhattan,2020-10-15T00:00:00,7,1,6,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4160,4189,09X457,SHERIDAN ACADEMY FOR YOUNG LEADERS,9,Bronx,2020-10-15T00:00:00,5,2,3,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/15/20,,
4161,4190,29Q355,COLLABORATIVE ARTS MIDDLE SCHOOL,29,Queens,2020-10-15T00:00:00,4,2,2,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4162,4192,29Q283,PREPARATORY ACADEMY FOR WRITERS,29,Queens,2020-10-15T00:00:00,2,1,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/15/20,,
4163,4193,02M047,47 THE AMERICAN SIGN LANGUAGE AND ENGLISH SECONDARY SCHOOL,2,Manhattan,2020-10-15T00:00:00,2,2,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4164,4194,16K308,P.S. 308 CLARA CARDWELL,16,Brooklyn,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4165,4195,19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,19,Brooklyn,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4166,4196,19K764,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,19,Brooklyn,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4167,4197,24Q455,NEWTOWN HIGH SCHOOL,24,Queens,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4168,4198,29Q248,QUEENS PREPARATORY ACADEMY,29,Queens,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/15/20,,
4169,4199,29Q356,COMMUNITY VOICES MIDDLE SCHOOL,29,Queens,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4170,4200,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,3,Manhattan,2020-10-15T00:00:00,1,0,1,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/15/20,,
4171,4201,02M089,P.S. 89,2,Manhattan,2020-10-15T00:00:00,1,1,0,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/15/20,,
4172,4202,02M158,P.S. 158 BAYARD TAYLOR,2,Manhattan,2020-10-14T00:00:00,159,90,69,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4173,4203,02M167,J.H.S. 167 ROBERT F. WAGNER,2,Manhattan,2020-10-14T00:00:00,156,92,64,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4174,4204,75M094,P094M @ P276M,75,Manhattan,2020-10-14T00:00:00,135,89,46,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4175,4205,24Q455,NEWTOWN HIGH SCHOOL,24,Queens,2020-10-14T00:00:00,122,17,105,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4176,4206,31R061,I.S. 061 WILLIAM A MORRIS,31,Staten Island,2020-10-14T00:00:00,116,20,96,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4177,4207,24Q229,P.S. 229 EMANUEL KAPLAN,24,Queens,2020-10-14T00:00:00,101,47,54,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4178,4208,31R024,I.S. 024 MYRA S. BARNES,31,Staten Island,2020-10-14T00:00:00,97,60,37,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4179,4209,25Q079,P.S. 079 FRANCIS LEWIS,25,Queens,2020-10-14T00:00:00,93,62,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4180,4210,24Q012,P.S. 012 JAMES B. COLGATE,24,Queens,2020-10-14T00:00:00,89,40,49,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4181,4211,31R008,P.S. 8 SHIRLEE SOLOMON,31,Staten Island,2020-10-14T00:00:00,83,24,59,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4182,4212,10X095,P.S. 095 SHEILA MENCHER,10,Bronx,2020-10-14T00:00:00,82,37,45,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4183,4213,02M089,P.S. 89,2,Manhattan,2020-10-14T00:00:00,80,47,33,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4184,4214,02M420,HIGH SCHOOL FOR HEALTH PROFESSIONS AND HUMAN SERVICES,2,Manhattan,2020-10-14T00:00:00,70,13,57,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4185,4215,17K600,CLARA BARTON HIGH SCHOOL,17,Brooklyn,2020-10-14T00:00:00,68,3,65,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4186,4216,07X031,P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,7,Bronx,2020-10-14T00:00:00,66,19,47,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4187,4217,06M540,A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL,6,Manhattan,2020-10-14T00:00:00,65,20,45,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4188,4218,11X083,P.S. 083 DONALD HERTZ,11,Bronx,2020-10-14T00:00:00,65,21,44,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4189,4219,31R078,P.S. 78,31,Staten Island,2020-10-14T00:00:00,64,6,58,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4190,4220,09X443,THE FAMILY SCHOOL,9,Bronx,2020-10-14T00:00:00,62,16,46,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4191,4221,12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,12,Bronx,2020-10-14T00:00:00,61,0,61,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4192,4222,16K040,P.S. 040 GEORGE W. CARVER,16,Brooklyn,2020-10-14T00:00:00,60,20,40,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4193,4223,32K123,P.S. 123 SUYDAM,32,Brooklyn,2020-10-14T00:00:00,60,21,39,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4194,4224,10X344,AMPARK NEIGHBORHOOD,10,Bronx,2020-10-14T00:00:00,60,16,44,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4195,4225,09X449,GRANT AVENUE ELEMENTARY SCHOOL,9,Bronx,2020-10-14T00:00:00,59,24,35,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4196,4226,31R065,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING,31,Staten Island,2020-10-14T00:00:00,57,8,49,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4197,4227,27Q273,P.S. 273,27,Queens,2020-10-14T00:00:00,52,17,35,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4198,4228,32K162,J.H.S. 162 THE WILLOUGHBY,32,Brooklyn,2020-10-14T00:00:00,52,20,32,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4199,4229,03M402,THE URBAN ASSEMBLY SCHOOL FOR GREEN CAREERS,3,Manhattan,2020-10-14T00:00:00,52,31,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4200,4230,09X241,URBAN ASSEMBLY SCHOOL FOR APPLIED MATH AND SCIENCE,9,Bronx,2020-10-14T00:00:00,51,1,50,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,10/14/20,,
4201,4231,03M417,FRANK MCCOURT HIGH SCHOOL,3,Manhattan,2020-10-14T00:00:00,49,33,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4202,4232,24Q293,CIVIC LEADERSHIP ACADEMY,24,Queens,2020-10-14T00:00:00,47,17,30,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4203,4233,24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,24,Queens,2020-10-14T00:00:00,47,21,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4204,4234,17K241,P.S. 241 EMMA L. JOHNSTON,17,Brooklyn,2020-10-14T00:00:00,46,28,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4205,4235,25Q107,P.S. 107 THOMAS A DOOLEY,25,Queens,2020-10-14T00:00:00,46,14,32,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4206,4236,27Q223,P.S. 223 LYNDON B. JOHNSON,27,Queens,2020-10-14T00:00:00,45,3,42,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4207,4237,02M177,YORKVILLE EAST MIDDLE SCHOOL,2,Manhattan,2020-10-14T00:00:00,45,21,24,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4208,4238,03M333,P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,3,Manhattan,2020-10-14T00:00:00,42,23,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4209,4239,08X349,BRONX RIVER HIGH SCHOOL,8,Bronx,2020-10-14T00:00:00,42,16,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4210,4240,25Q244,THE ACTIVE LEARNING ELEMENTARY SCHOOL,25,Queens,2020-10-14T00:00:00,40,22,18,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4211,4241,04M825,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,4,Manhattan,2020-10-14T00:00:00,40,29,11,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4212,4242,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,12,Bronx,2020-10-14T00:00:00,38,12,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4213,4243,13K691,FORT GREENE PREPARATORY ACADEMY,13,Brooklyn,2020-10-14T00:00:00,36,5,31,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4214,4244,09X457,SHERIDAN ACADEMY FOR YOUNG LEADERS,9,Bronx,2020-10-14T00:00:00,34,13,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4215,4245,08X293,RENAISSANCE HIGH SCHOOL FOR MUSICAL THEATER AND THE ARTS,8,Bronx,2020-10-14T00:00:00,34,20,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4216,4246,27Q045,P.S. 045 CLARENCE WITHERSPOON,27,Queens,2020-10-14T00:00:00,33,8,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4217,4247,03M258,COMMUNITY ACTION SCHOOL - MS 258,3,Manhattan,2020-10-14T00:00:00,32,5,27,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4218,4248,02M289,I.S. 289,2,Manhattan,2020-10-14T00:00:00,32,16,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4219,4249,08X320,PELHAM LAB HIGH SCHOOL,8,Bronx,2020-10-14T00:00:00,31,5,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4220,4250,08X558,WESTCHESTER SQUARE ACADEMY,8,Bronx,2020-10-14T00:00:00,30,1,29,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4221,4251,24Q236,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,24,Queens,2020-10-14T00:00:00,29,14,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4222,4252,12X595,P.S. 595,12,Bronx,2020-10-14T00:00:00,29,3,26,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4223,4253,16K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,16,Brooklyn,2020-10-14T00:00:00,28,0,28,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4224,4254,09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,9,Bronx,2020-10-14T00:00:00,28,0,28,100%,4%,1,0,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4225,4255,08X405,HERBERT H. LEHMAN HIGH SCHOOL,8,Bronx,2020-10-14T00:00:00,28,5,23,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4226,4256,13K670,BENJAMIN BANNEKER ACADEMY,13,Brooklyn,2020-10-14T00:00:00,27,2,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4227,4257,27Q475,RICHMOND HILL HIGH SCHOOL,27,Queens,2020-10-14T00:00:00,27,17,10,100%,4%,1,0,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4228,4258,09X263,VALIDUS PREPARATORY ACADEMY,9,Bronx,2020-10-14T00:00:00,27,0,27,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4229,4259,03M256,LAFAYETTE ACADEMY,3,Manhattan,2020-10-14T00:00:00,26,6,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4230,4260,07X151,J.H.S. 151 LOU GEHRIG,7,Bronx,2020-10-14T00:00:00,26,10,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,10/14/20,,
4231,4261,16K262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,16,Brooklyn,2020-10-14T00:00:00,25,10,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4232,4262,17K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,17,Brooklyn,2020-10-14T00:00:00,25,0,25,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4233,4263,23K647,METROPOLITAN DIPLOMA PLUS HIGH SCHOOL,23,Brooklyn,2020-10-14T00:00:00,22,1,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4234,4264,03M403,THE GLOBAL LEARNING COLLABORATIVE,3,Manhattan,2020-10-14T00:00:00,22,2,20,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4235,4265,09X252,MOTT HALL BRONX HIGH SCHOOL,9,Bronx,2020-10-14T00:00:00,21,0,21,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,10/14/20,,
4236,4266,02M001,P.S. 001 ALFRED E. SMITH,2,Manhattan,2020-10-14T00:00:00,20,1,19,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4237,4267,24Q744,VOYAGES PREPARATORY,24,Queens,2020-10-14T00:00:00,19,4,15,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4238,4268,27Q123,P.S. 123,27,Queens,2020-10-14T00:00:00,18,14,4,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4239,4269,32K299,P.S. 299 THOMAS WARREN FIELD,32,Brooklyn,2020-10-14T00:00:00,17,1,16,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,10/14/20,,
4240,4270,03M404,INNOVATION DIPLOMA PLUS,3,Manhattan,2020-10-14T00:00:00,14,0,14,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
4241,4271,23K643,BROOKLYN DEMOCRACY ACADEMY,23,Brooklyn,2020-10-14T00:00:00,12,0,12,100%,0%,0,0,0,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,10/14/20,,
